Track_Name,Track Duration (ms),Popularity,Danceability,Energy,Loudness,Tempo,Acousticness,Speechiness,Instrumentalness,Liveness,Valence
Shake,188176,47,0.791,0.548,-6.482,70.013,0.0132,0.257,0.565,0.176,0.498
prada (Remix) (feat. Lil Tecca),112413,45,0.443,0.716,-8.953,142.15,0.192,0.162,0.0,0.228,0.601
all 2s,167449,47,0.656,0.845,-5.214,138.04,0.0815,0.148,0.00045,0.14,0.471
fwb,137751,45,0.697,0.544,-7.109,169.252,0.149,0.501,0.0,0.745,0.833
cbd,159346,46,0.639,0.466,-8.088,103.775,0.178,0.0987,1.98e-05,0.521,0.636
thicc,222682,47,0.652,0.824,-4.907,129.988,0.00709,0.0338,0.0769,0.223,0.527
My Forever (feat. Cecile Believe),244839,45,0.802,0.58,-9.283,102.983,0.0746,0.0355,0.747,0.104,0.391
Magic I Want U,298181,46,0.629,0.787,-8.137,131.98,0.105,0.0286,0.0136,0.142,0.724
laced up,170000,46,0.597,0.724,-3.009,135.118,0.139,0.078,0.0,0.455,0.581
speaking2myself,114216,46,0.845,0.512,-11.316,151.393,0.172,0.25,0.0,0.108,0.968
NEVER MET! (feat. Glitch Gum),147000,47,0.682,0.722,-3.352,159.992,0.218,0.113,0.0,0.166,0.944
love like that,189368,46,0.469,0.752,-5.958,179.84,0.00362,0.0406,0.143,0.0944,0.198
Closer,207307,52,0.687,0.587,-4.114,116.966,0.00731,0.0487,0.0,0.0932,0.679
help_urself - slowed,151431,51,0.302,0.767,-7.128,150.89,0.0029,0.074,0.00221,0.134,0.144
Crazy Bitch,182750,47,0.622,0.584,-4.865,130.821,0.112,0.0468,0.0,0.0924,0.613
NEVER MET! (feat. Glitch Gum),147000,49,0.682,0.722,-3.352,159.992,0.218,0.113,0.0,0.166,0.944
Starfucker,205626,47,0.637,0.687,-5.725,131.973,0.178,0.155,1.18e-05,0.15,0.394
Lucifer,199262,47,0.798,0.756,-5.328,108.002,0.393,0.0339,0.0867,0.0917,0.693
fuckboy,157903,45,0.73,0.61,-7.784,146.572,0.373,0.238,0.0,0.144,0.8
hang tight,129600,46,0.532,0.685,-7.395,80.015,0.0629,0.0615,0.0,0.199,0.537
dnd,137400,46,0.618,0.852,-3.654,154.684,0.0517,0.046,0.0,0.19,0.629
I Don’t Like Myself,164506,47,0.613,0.78,-7.128,169.849,0.131,0.0402,4.21e-06,0.361,0.674
say it again,147564,46,0.749,0.702,-5.794,134.963,0.0611,0.435,3.14e-06,0.239,0.582
favorite - english,133608,54,0.729,0.621,-5.385,96.982,0.00454,0.139,0.00311,0.0913,0.569
stung,335440,45,0.661,0.53,-8.029,98.936,0.0799,0.182,8.38e-06,0.127,0.454
rain,165750,45,0.734,0.689,-3.685,139.738,0.0134,0.41,0.0,0.141,0.359
dropout (w/ blackbear),166808,45,0.699,0.322,-11.429,140.875,0.214,0.0634,0.0,0.0993,0.757
BOUND 2 U,125420,45,0.849,0.558,-5.92,113.041,0.0203,0.0885,2.14e-06,0.254,0.653
huh,107084,45,0.58,0.75,-4.803,168.142,0.528,0.0766,0.0,0.0714,0.408
Cleaner Air,128129,45,0.718,0.798,-5.393,77.501,0.88,0.0335,0.000576,0.0829,0.861
cloak n dagger,129000,45,0.507,0.852,-3.34,82.501,0.0133,0.0757,0.0,0.0794,0.429
We Are Making Out,170975,47,0.79,0.557,-5.566,123.086,0.0383,0.104,0.917,0.121,0.489
handle me,133510,45,0.75,0.617,-5.342,115.027,0.0253,0.032,0.0,0.106,0.823
crush,146225,47,0.723,0.556,-6.702,151.012,0.27,0.182,0.0,0.237,0.554
imcoolimgoodimstraight,139791,44,0.688,0.787,-4.691,147.028,0.00768,0.0504,0.0,0.147,0.851
In The Flesh,123499,47,0.601,0.855,-3.171,120.01,0.00572,0.0348,0.21,0.383,0.343
雪 Distance,165989,57,0.592,0.284,-9.398,99.827,0.739,0.0319,1.1e-06,0.173,0.671
fool4love,128571,44,0.639,0.794,-6.402,139.967,0.00689,0.055,0.0,0.139,0.441
What If I Go? (feat. Bonzai),195466,51,0.56,0.533,-7.804,200.066,0.194,0.388,1.4e-05,0.0919,0.908
SLIME,159000,47,0.793,0.717,-8.726,98.47,0.0303,0.115,0.0421,0.1,0.382
2009,110338,45,0.473,0.849,-2.434,79.538,0.26,0.052,0.0,0.103,0.61
ringtone,143663,45,0.612,0.349,-6.984,107.929,0.0779,0.26,0.0,0.202,0.79
three wheels and it still drives!,200117,45,0.493,0.562,-5.143,145.173,0.0454,0.102,0.0,0.0787,0.488
without you,156891,51,0.44,0.497,-6.44,73.541,0.0917,0.0402,0.0,0.215,0.209
masquerade II (dante’s inferno),130468,46,0.63,0.728,-6.208,161.835,0.00027,0.0311,0.185,0.241,0.383
