Track_Name,Track Duration (ms),Popularity,Danceability,Energy,Loudness,Tempo,Acousticness,Speechiness,Instrumentalness,Liveness,Valence
Finalidade Era Ficar em Casa,180453,24,0.859,0.99,-2.143,150.014,0.742,0.361,0.00062,0.0484,0.748
Pode Jogar,109557,25,0.683,0.602,0.067,100.901,0.189,0.108,0.372,0.067,0.692
Sêmen - Remix,125444,26,0.871,0.721,-3.725,134.974,0.548,0.171,1.8e-05,0.22,0.961
Churrascada e Piscina - Remix,179202,10,0.728,0.571,-8.177,150.036,0.0558,0.126,0.0,0.0426,0.401
Eu Vou pro Baile da Colômbia 150 Bpm,142846,34,0.807,0.89,-1.608,149.951,0.066,0.123,5.32e-06,0.135,0.559
Linda Índia,206445,17,0.877,0.473,-3.658,150.048,0.571,0.599,2.05e-06,0.113,0.185
Só Caçando Puta,177595,28,0.638,0.899,-1.695,75.457,0.058,0.349,0.0114,0.0781,0.581
Cintura Ignorante,130897,34,0.796,0.912,-2.81,103.209,0.154,0.186,0.0,0.146,0.818
Funk Total: Surto (feat. Ruxell),188444,12,0.834,0.88,-2.677,135.054,0.333,0.163,0.0,0.061,0.842
Ela É do Tipo - Remix,143412,11,0.459,0.567,-9.677,150.032,0.0675,0.0703,5.81e-05,0.0989,0.621
Vem Me Satisfazer - Remix,153042,21,0.777,0.535,-6.109,138.168,0.00707,0.0428,0.0,0.124,0.758
Rei do Rio,153260,29,0.891,0.932,-2.76,140.113,0.403,0.208,0.0,0.155,0.718
Evoluiu - Remix,129365,14,0.683,0.637,-7.842,150.108,0.117,0.0841,0.0,0.217,0.82
Tempinho da Escola,88235,28,0.628,0.782,-4.65,170.344,0.0444,0.506,0.00302,0.084,0.566
Um Bom Malandro,102060,25,0.755,0.558,-1.595,160.036,0.22,0.466,0.0,0.0696,0.791
Senta em Câmera Lenta,116058,20,0.601,0.78,-2.668,106.334,0.226,0.217,0.032,0.0778,0.856
Aquecimento Senta Senta Suave,152888,20,0.565,0.749,-3.621,94.075,0.509,0.442,3e-06,0.339,0.544
"Olhei, gostei (feat. Ludmilla)",155245,24,0.578,0.839,-1.507,183.548,0.0828,0.39,2.89e-05,0.0675,0.817
TAMBORZINHO DO MARTINS,202353,27,0.844,0.996,2.4,153.119,0.291,0.335,0.0,0.0847,0.729
Funk Total: Câmera Lenta,196470,16,0.838,0.459,-10.751,135.072,0.44,0.0855,0.102,0.0869,0.52
Eu Mato Ela,125647,31,0.766,0.757,-0.783,169.937,0.364,0.25,0.000571,0.108,0.858
Best Love,140307,27,0.634,0.876,-0.199,82.651,0.707,0.505,0.00716,0.103,0.766
Bigode Grosso,187442,26,0.468,0.908,-3.923,87.975,0.348,0.355,0.0,0.101,0.676
