Track_Name,Track Duration (ms),Popularity,Danceability,Energy,Loudness,Tempo,Acousticness,Speechiness,Instrumentalness,Liveness,Valence
"12 Songs, Op. 21: V. Lilacs (Transcr. Rachmaninoff for Solo Piano)",181693,55,0.168,0.00571,-36.245,78.043,0.995,0.0404,0.92,0.068,0.0705
Lacrimosa,205493,58,0.0847,0.0856,-24.716,84.245,0.964,0.0405,0.592,0.289,0.0764
"Ravel: Pavane pour une infante défunte, M. 19",346586,55,0.491,0.0176,-26.911,125.793,0.994,0.0644,0.927,0.0985,0.0901
Air on a G String,289640,56,0.109,0.314,-11.27,172.773,0.982,0.039,0.895,0.108,0.0557
Scheherazade: The Tale of the Kalendar Prince,200360,57,0.235,0.0639,-24.404,120.736,0.962,0.049,0.603,0.466,0.0781
Bésame Mucho,241232,60,0.521,0.502,-8.521,95.028,0.886,0.0287,0.02,0.188,0.378
Momentary,111525,59,0.611,0.126,-30.213,115.179,0.995,0.0445,0.889,0.0725,0.185
"Lyric Pieces, Book 5, Op. 54: Nocturne",220773,56,0.296,0.0435,-29.73,72.282,0.987,0.0411,0.857,0.0786,0.0302
"6 Pezzi, P. 44: No. 6. Internmezzo-serenata",146866,55,0.273,0.00735,-32.622,82.504,0.991,0.0375,0.936,0.0861,0.076
"Lyric Pieces, Book 1, Op. 12: I. Arietta",85906,55,0.328,0.00278,-38.801,75.387,0.995,0.0566,0.868,0.105,0.194
"Quizás, Quizás, Quizás",198213,62,0.589,0.45,-8.491,112.103,0.835,0.0657,1.07e-06,0.0824,0.367
"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air ""on the G String""",360493,58,0.168,0.0698,-27.22,112.654,0.924,0.0471,0.934,0.126,0.047
"6 Album Leaves, Op. 2, JB 1:51: No. 2 in A Minor, Chanson. Moderato",97306,58,0.186,0.0268,-30.366,66.022,0.995,0.0443,0.824,0.0613,0.0748
Primavera,442400,61,0.231,0.206,-13.593,141.628,0.965,0.0332,0.856,0.17,0.136
"Tchaikovsky: The Nutcracker, Op. 71, Act 2: No. 13, Waltz of the Flowers",415813,57,0.149,0.128,-20.459,47.362,0.944,0.0462,0.928,0.0703,0.113
Einaudi: Una mattina,190813,55,0.0975,0.0077,-34.135,87.152,0.988,0.0471,0.83,0.0603,0.0989
"Nocturne No. 1 in B-Flat Minor, Op. 9 No. 1",286986,58,0.261,0.0149,-27.528,75.296,0.992,0.0419,0.897,0.102,0.0382
